ID,pred
ID_3311,234607555.55
ID_4630,576054583.55
ID_2222,269064205.35
ID_6392,1524180.76
ID_2462,827880357.63
ID_2424,3505326056.09
ID_3418,614696380.65
ID_509,5857953.6
ID_5162,1435455224.95
ID_4340,409023533.31
ID_6531,1718945211.1
ID_2865,684833629.26
ID_1770,9299042.5
ID_6313,8664351.96
ID_3983,5096398168.28
ID_1132,596496323.39
ID_1626,334957.2
ID_4698,4041783458.85
ID_999,781665930.09
ID_4827,742527198.88
ID_5468,187524.0
ID_1943,1722783893.68
ID_1779,47528292.8
ID_4121,172238552.62
ID_2798,470400391.22
ID_6174,4466713276.1
ID_39,412066.3
ID_4249,1535196.8
ID_6095,2683459558.32
ID_7198,223742287.08
ID_5885,273961716.32
ID_6306,40140721.25
ID_2088,255087986.72
ID_2959,608453820.64
ID_5421,5569519.96
ID_6865,1074209267.96
ID_3910,100353563.84
ID_4264,947089594.0
ID_608,1957032.86
ID_3801,546911073.12
ID_3147,1638568.0
ID_1074,1914406.9
ID_3868,897520689.86
ID_1529,564957728.49
ID_5893,361690.1
ID_1964,463414.7
ID_7014,33219293.69
ID_812,437532220.93
ID_6489,180026586.09
ID_3233,360333.4
ID_651,333792558.72
ID_1043,131451660.64
ID_4544,191080267.75
ID_2899,904755045.24
ID_5586,1471816.0
ID_3123,7826858.2
ID_3448,339879738.12
ID_7066,1191641925.03
ID_3468,7042059825.04
ID_5440,57525959.49
ID_2837,972612322.5
ID_6305,37498660.6
ID_481,1971441393.78
ID_306,8535418.4
ID_1653,9718504.9
ID_3740,410085.8
ID_1551,35280368.37
ID_5900,1504600108.89
ID_6117,1535196.8
ID_5119,1581986334.48
ID_2800,20218767.23
ID_4984,7648244.14
ID_985,8535418.4
ID_757,4747789858.23
ID_4479,433105801.84
ID_2737,242822.9
ID_2857,609421984.96
ID_1944,355513.6
ID_6811,340674414.33
ID_5629,435025203.53
ID_4042,1877267821.1
ID_5948,399633267.18
ID_2492,1893561223.6
ID_6854,1154769.66
ID_3852,23373389.2
ID_583,279956463.5
ID_6610,6778083593.31
ID_2025,782554704.24
ID_3756,567515409.81
ID_419,6298895.77
ID_6189,110536633.04
ID_2920,20480963.59
ID_6912,577703958.5
ID_5276,1471816.0
ID_4613,274844691.27
ID_722,316229242.82
ID_378,418919758.82
ID_1476,492621.0
ID_4525,423161136.21
ID_2452,8873826168.1
ID_5280,1684573.0
ID_711,412862391.93
ID_1523,2027952.16
ID_5627,269150576.86
ID_2534,3853912.6
ID_5112,464005.5
ID_5643,840547408.64
ID_3025,29221937.55
ID_6947,970590453.52
ID_6492,433628976.04
ID_1856,2168484536.18
ID_991,21262827.69
ID_4044,7965996.3
ID_620,331881492.4
ID_2891,580657896.31
ID_5602,857137491.54
ID_2508,376254689.19
ID_1867,347732689.06
ID_116,222519052.99
ID_136,412066.3
ID_2701,28706235.25
ID_6410,37091830.69
ID_2390,262561012.07
ID_1810,465020906.82
ID_2359,145087789.78
ID_6608,270272.8
ID_6714,34072548.56
ID_2067,370307.0
ID_2473,9299042.5
ID_2053,1068659454.36
ID_1481,4806453918.32
ID_3263,67521832.09
ID_6831,26112241.89
ID_5917,870048377.51
ID_980,36346629.63
ID_666,643534915.2
ID_1356,477338571.12
ID_4137,1922110191.8
ID_211,4467648073.51
ID_2135,148889513.91
ID_785,3023527571.15
ID_4994,401303122.83
ID_4212,2394333201.22
ID_6892,2427444995.2
ID_1105,730141525.5
ID_4399,46770302.46
ID_5206,552248423.65
ID_4521,246752195.32
ID_3526,5328771118.34
ID_854,6705834.6
ID_519,33413424.39
ID_1131,432914335.1
ID_3968,386103220.0
ID_2938,31468391.36
ID_7029,67198550.25
ID_3340,864897888.32
ID_4671,9123630180.68
ID_5128,396019614.55
ID_2631,444319943.0
ID_794,220946210.05
ID_181,20117907.81
ID_3356,409177.2
ID_325,263892197.58
ID_4360,880663077.83
ID_3410,239850510.01
ID_965,139641813.34
ID_1076,6052575325.93
ID_6914,862864327.98
ID_3957,1321138764.73
ID_3805,370307.0
ID_2291,698257865.58
ID_2901,3752814177.16
ID_3596,244529579.52
ID_243,2947823.0
ID_3731,67273384.88
ID_4179,252512135.36
ID_6038,399792.8
ID_4543,326401488.3
ID_3295,632902810.68
ID_5939,1040907445.77
ID_6719,1735089856.7
ID_146,3105407.0
ID_7008,792777142.77
ID_5021,266611940.6
ID_3556,418820222.76
ID_6375,3345231827.15
ID_5326,4415226096.99
ID_4316,37331966.37
ID_4463,464005.5
ID_4892,232044857.69
ID_1938,711435089.61
ID_58,85024636.53
ID_1212,149438055.9
ID_3816,218487146.1
ID_4655,1829022057.55
ID_1348,214575024.0
ID_1366,1658460323.09
ID_3105,580082854.72
ID_4384,221310917.54
ID_3378,827869274.48
ID_3661,567515409.81
ID_4241,414013779.72
ID_6900,22949170.4
ID_6737,1312184744.81
ID_342,412066.3
ID_2514,439925278.43
ID_47,760796878.91
ID_6006,989770591.03
ID_5511,79366481.11
ID_1895,206726184.29
ID_4744,195825834.1
ID_1555,726830761.9
ID_217,7848871.85
ID_6470,277324399.27
ID_1710,370307.0
ID_6712,43390823.05
ID_2457,1951127.16
ID_6386,4609386482.28
ID_6194,43390823.05
ID_704,2059822480.57
ID_1786,7481102.9
ID_4426,271759475.86
ID_843,19172520.89
ID_3732,63146335.6
ID_6862,12722368.42
ID_7174,434206266.85
ID_6347,4757229296.7
ID_3207,37583586.22
ID_4881,947011383.02
ID_4429,416963598.73
ID_3939,58786583.81
ID_2024,7481102.9
ID_1005,335074444.81
ID_4822,363839.4
ID_3958,329463550.62
ID_4335,412354109.44
ID_2932,9299042.5
ID_1937,1119242270.57
ID_6626,33219293.69
ID_4478,248626215.88
ID_5038,443369066.05
ID_3353,189535682.32
ID_2588,213610040.39
ID_264,837814879.34
ID_1655,183467947.86
ID_1517,1990754.34
ID_2383,6067893.07
ID_6182,170752404.19
ID_7016,62366571.79
ID_6418,777635027.5
ID_962,960330692.07
ID_2757,491990.8
ID_3389,7911133.4
ID_7068,964602100.13
ID_4741,464005.5
ID_5622,1085525550.42
ID_1654,109404397.25
ID_5293,787017355.74
ID_1359,1477701.0
ID_4567,371237.2
ID_70,1486357533.78
ID_281,8381753989.71
ID_3962,212497764.33
ID_3683,5178760383.62
ID_3215,7826858.2
ID_2594,7911133.4
ID_5395,1288447080.04
ID_1046,436907096.71
ID_6419,1444324262.8
ID_1960,1101392801.33
ID_1085,135224526.94
ID_6576,769205262.19
ID_7117,5912326602.36
ID_5104,310571698.2
ID_6197,37770830.13
ID_6518,189811409.12
ID_3543,73345811.62
ID_3698,422707433.02
ID_2564,990795745.0
ID_4086,3047414297.06
ID_1262,424137.1
ID_6627,63573664.61
ID_1681,610330818.14
ID_2981,900433072.82
ID_2020,32367061.69
ID_1753,9564660440.75
ID_3470,10148213184.23
ID_6634,7487816.0
ID_6936,568294785.77
ID_2493,1928718004.7
ID_5259,245045.9
ID_5326,4415226096.99
ID_6845,6631088.3
ID_7165,265216709.02
ID_5680,187524.0
ID_5747,1810642.62
ID_4824,188583133.37
ID_4592,187423435.85
ID_5690,1703862560.32
ID_410,33643083.28
ID_3695,353216793.16
ID_1909,692653418.36
ID_4074,5087692993.25
ID_80,5654727538.96
ID_2418,960897182.03
ID_2304,3206459.4
ID_5093,493693.7
ID_1564,1379125804.26
ID_7025,46984105.8
ID_542,333488112.43
ID_7165,265216709.02
ID_4130,37331966.37
ID_2507,278794252.92
ID_4388,341514.2
ID_4873,233300638.08
ID_5973,37331966.37
ID_6722,1253288864.76
ID_1639,6627442120.92
ID_408,46460133.38
ID_2487,55371182.4
ID_1532,220042694.38
ID_1995,4309690.27
ID_2468,166784693.44
ID_138,4161089197.07
ID_5949,11362002.17
ID_174,1892676.98
ID_1567,780718840.23
ID_2468,166784693.44
ID_2222,269064205.35
ID_4989,461403149.19
ID_78,1914406.9
ID_2736,1455636446.77
ID_1185,1892676.98
ID_4875,31671286.75
ID_1823,355513.6
ID_6205,3354111124.45
ID_3330,1638568.0
ID_4313,248800395.52
ID_4871,57525959.49
ID_3525,6585631554.01
ID_2329,978416951.31
ID_7063,987265842.29
ID_6543,183367.7
ID_1514,1692182681.63
ID_5580,408771525.37
ID_4790,5197872958.97
ID_4635,3443971.6
ID_3797,772875099.54
ID_5579,419786919.6
ID_2506,227116336.51
ID_7257,77424674.49
ID_5645,3431884820.99
ID_3238,864690793.72
ID_3704,712103096.35
ID_2469,28706235.25
ID_5364,415697.4
ID_3643,2149042577.39
ID_2320,409754.2
ID_4936,1748219565.61
ID_3827,1781657948.36
ID_2260,34933172.65
ID_3568,40491049.01
ID_4262,342091331.66
ID_6994,214756.8
ID_3618,5348345332.64
ID_7131,225486447.32
ID_5907,649924282.92
ID_917,967816035.02
ID_5184,493693.7
ID_6758,77323994.51
ID_6635,34674091.88
ID_4694,1706317175.7
ID_2016,31468391.36
ID_6085,39699716.6
ID_6923,312101396.93
ID_6663,949487041.73
ID_1422,158695905.1
ID_6535,3331165305.53
ID_2165,349942.5
ID_7097,76218413.79
ID_1060,428474.1
ID_2849,191154028.96
ID_6581,723069353.1
ID_345,5263967183.15
ID_4708,459252276.88
ID_568,746117179.58
ID_4200,341514.2
ID_2303,370307.0
ID_4969,31671286.75
ID_1981,330975.1
ID_1750,1913929.34
ID_7095,338182.0
ID_4391,7036192886.32
ID_5344,36179277.77
ID_6314,3356605580.91
ID_4583,792911706.51
ID_284,20117907.81
ID_365,67598228.95
ID_2760,5135429506.0
ID_5798,1471816.0
ID_2276,607570595.6
ID_4219,257162744.27
ID_5454,5129321404.74
ID_4921,794320789.77
ID_7140,116127660.09
ID_5797,1144134324.53
ID_6101,7648244.14
ID_5549,29177642.98
ID_36,649260528.54
ID_7143,34674091.88
ID_4728,363839.4
ID_4447,4864414608.05
ID_408,46460133.38
ID_1191,5962141332.54
ID_4661,411730.7
ID_3027,37583586.22
ID_3028,33353569.09
ID_5428,5284973346.94
ID_3143,951279442.13
ID_1692,434629148.94
ID_3387,116979838.78
ID_6449,898495829.28
ID_5728,1116214859.54
ID_6258,420226257.39
ID_4195,232060236.16
ID_1712,244663163.46
ID_3147,1638568.0
ID_1984,469641292.7
ID_1973,2362051796.25
ID_3359,1069592144.49
ID_3991,16214009.94
ID_5942,371237.2
ID_3152,6761801785.94
ID_3582,639996188.16
ID_3795,856578608.85
ID_3661,567515409.81
ID_718,1914406.9
ID_2265,694665764.04
ID_4891,245045.9
ID_2682,399619145.05
ID_4358,949340309.1
ID_2861,360333.4
ID_5845,6504188041.97
ID_3692,268830289.68
ID_5511,79366481.11
ID_3059,491990.8
ID_6750,1058565647.01
ID_3995,3187307003.66
ID_4212,2394333201.22
ID_7258,100819306.06
ID_1407,8195271167.2
ID_3425,958776710.47
ID_7057,307272.7
ID_3361,2149042577.39
ID_7150,6039444.46
ID_3018,209211921.22
ID_2337,454521992.54
ID_5295,1154373314.33
ID_1872,1913929.34
ID_2588,213610040.39
ID_3355,60999605.08
ID_695,170627951.3
ID_394,17636821.7
ID_1222,715918235.3
ID_2092,18840365.66
ID_4439,1336400314.54
ID_6556,1343090.76
ID_3850,97342735.7
ID_5027,64894301.65
ID_6574,6133064.7
ID_3106,169981707.87
ID_6596,1639310606.15
ID_1003,243937149.68
ID_3354,69758378.23
ID_7115,1038805.05
ID_5630,478415148.41
ID_6760,1791730900.5
ID_5004,493693.7
ID_6297,8597200.0
ID_4581,21247861.02
ID_17,880103289.07
ID_6314,3356605580.91
ID_5880,309085906.94
ID_2545,429967898.69
ID_1616,67481286.75
ID_3439,3484703.8
ID_6894,232225450.92
ID_5129,340901347.7
ID_300,27932904.18
ID_3854,246196614.46
ID_1674,19983581.35
ID_6460,172049434.65
ID_600,7729991317.89
ID_2286,441952430.06
ID_5754,154367794.3
ID_3620,320308038.74
ID_2728,12418944.35
ID_4318,31401727.52
ID_7084,122654337.85
ID_589,995476196.94
ID_5408,2061318904.89
ID_806,832708719.8
ID_7134,114780837.98
ID_372,1849769125.57
ID_2502,706724350.29
ID_5296,954612938.48
ID_2648,242479042.38
ID_6781,101362397.48
ID_1611,390007.7
ID_6574,6133064.7
ID_2251,134399542.68
ID_2778,463414.7
ID_3416,437127666.39
ID_4367,252689617.9
ID_1865,330975.1
ID_6557,994143482.93
ID_2202,144750726.2
ID_1431,723825338.06
ID_6311,1610707314.5
ID_1326,37583586.22
ID_5833,974950799.76
ID_7202,829097384.43
ID_4581,21247861.02
ID_2397,442145209.27
ID_1486,343063099.87
ID_1204,5857953.6
ID_4859,9313200263.83
ID_3161,900584007.95
ID_6250,793268002.14
ID_200,40218956.76
ID_2294,1638568.0
ID_3545,1752365032.21
ID_789,6142017905.91
ID_2788,1821341855.53
ID_3096,1744823409.05
ID_1050,454170.4
ID_3493,920356729.66
ID_2945,1893561223.6
ID_1312,147063528.22
ID_2343,1893272.54
ID_5520,411730.7
ID_356,913348498.13
ID_2892,409754.2
ID_5552,32229331.34
ID_3636,72342747.7
ID_5303,417327361.18
ID_1697,1477701.0
ID_2945,1893561223.6
ID_5616,67557485.84
ID_3471,6639123319.94
ID_1027,5222999120.55
ID_2474,111115814.01
ID_6797,1494166129.3
ID_5038,443369066.05
ID_4849,411730.7
ID_4301,1810642.62
ID_400,286535850.02
ID_6467,121421672.93
ID_6465,715237318.69
ID_2134,7911133.4
ID_3326,1163595778.09
ID_881,944862293.85
ID_7100,520178.26
ID_5333,201219592.2
ID_389,9568897.0
ID_4950,5015269760.77
ID_3396,677484407.33
ID_173,6219398705.13
ID_633,8535418.4
ID_2738,219403555.97
ID_4076,225754508.44
ID_4482,1754314.36
ID_6493,388482422.41
ID_4815,1684573.0
ID_216,871756193.13
ID_6267,3590500348.62
ID_4737,83652876.75
ID_5342,37331966.37
ID_4637,155771518.53
ID_5346,596534458.2
ID_3365,204108111.01
ID_173,6219398705.13
ID_1729,409754.2
ID_3013,20480963.59
ID_5079,265712903.87
ID_4387,410231747.94
ID_5355,329068463.4
ID_2022,55371182.4
ID_4913,557777549.22
ID_6710,34674091.88
ID_5073,222613250.14
ID_4989,461403149.19
ID_6359,749038925.79
ID_769,400161574.63
ID_2527,5097846489.03
ID_1653,9718504.9
ID_3398,1893561223.6
ID_730,40101659.14
ID_7144,37022561.19
ID_5825,339617532.1
ID_6030,696467727.88
ID_308,627089019.68
ID_6394,661110404.98
ID_6493,388482422.41
ID_3508,451971251.43
ID_3722,751757157.18
ID_6882,1463258.36
ID_4263,216359582.87
ID_3139,611591226.82
ID_1464,428829451.07
ID_6427,12315419.94
ID_6800,8664351.96
ID_4440,1544644085.72
ID_4951,1735900.46
ID_5368,448337476.35
ID_5714,3496821422.59
ID_2041,161023.3
ID_4697,4944016653.62
ID_6719,1735089856.7
ID_3453,432802.7
ID_4463,464005.5
ID_3078,185827944.14
ID_5755,29473132.68
ID_5563,6162081.88
ID_4183,344945570.9
ID_5638,9981567121.67
ID_690,10327763.24
ID_1483,372587.9
ID_4452,189321084.55
ID_6839,6211338.06
ID_7235,214756.8
ID_5276,1471816.0
ID_1727,417735836.46
ID_2874,5273615466.25
ID_2875,5815601.66
ID_3694,438439765.23
ID_6647,1251943637.16
ID_3662,40996146.12
ID_66,428474.1
ID_4696,7965996.3
ID_5964,156066080.16
ID_97,27932904.18
ID_4027,116805846.67
ID_3033,1893561223.6
ID_912,380255565.66
ID_5820,3111091350.62
ID_5732,411730.7
ID_1388,236157747.82
ID_3835,348214.6
ID_6804,274145204.36
ID_6199,460567937.7
ID_615,221602687.96
ID_3411,463383607.41
ID_5817,792561520.84
ID_3142,930150365.34
ID_4933,69578374.81
ID_3199,50861018.39
ID_4605,2907775493.78
ID_4343,1535196.8
ID_1329,35056034.69
ID_751,1889535658.4
ID_833,1892676.98
ID_381,7407951895.38
ID_1132,596496323.39
ID_5598,3443971.6
ID_4352,4876945004.62
ID_519,33413424.39
ID_3660,827869274.48
ID_5330,1110973334.75
ID_1403,1663763875.36
ID_3669,114736225.01
ID_1767,18356480.1
ID_6531,1718945211.1
ID_59,63458764.24
ID_1384,132269770.93
ID_4209,1278620677.64
ID_3138,507271819.35
ID_6356,416519598.75
ID_1890,65763270.58
ID_3745,371400779.29
ID_3464,478762360.47
ID_6855,346018431.32
ID_3380,19535576.67
ID_6432,323678047.53
ID_3529,144968395.01
ID_5847,1735900.46
ID_2243,153249789.97
ID_5577,426587032.4
ID_1437,37583586.22
ID_1586,773801139.5
ID_2374,735628109.22
ID_4333,267916420.84
ID_5762,29177642.98
ID_6102,245045.9
ID_2833,36684170.28
ID_1732,75642602.6
ID_7155,1734875749.5
ID_4092,122995251.96
ID_4734,16214009.94
ID_1515,422198153.06
ID_2474,111115814.01
ID_3995,3187307003.66
ID_6243,92214414.78
ID_4932,212571442.2
ID_4624,1300233262.52
ID_2198,1337554080.94
ID_6712,43390823.05
ID_41,4432475923.27
ID_4383,267181831.02
ID_1095,5739361.5
ID_2912,5446463771.3
ID_232,888801450.96
ID_1995,4309690.27
ID_3368,438975452.9
ID_6614,1500161.5
ID_299,147475316.1
ID_5785,257159738.1
ID_3978,493693.7
ID_65,1637809513.5
ID_2345,1951127.16
ID_6069,2910790221.62
ID_6227,1683004.26
ID_2911,1913929.34
ID_1688,444932855.49
ID_5800,882759127.73
ID_6003,390882177.15
ID_2954,331380098.76
ID_490,7456600768.28
ID_1850,409754.2
ID_5885,273961716.32
ID_1753,9564660440.75
ID_3116,42075282.44
ID_6757,458941126.81
ID_1035,960824395.26
ID_2549,693271001.14
ID_3637,76606315.5
ID_7032,414357036.95
ID_4290,208639970.67
ID_2695,565550493.64
ID_2029,7826858.2
ID_3857,37331966.37
ID_2368,31468391.36
ID_4079,867395857.01
ID_634,1039614962.85
ID_3102,479466252.02
ID_6576,769205262.19
ID_6889,619947202.69
ID_1419,2055403554.78
ID_2773,811895267.98
ID_4965,32443648.8
ID_6289,3284378523.45
ID_6458,292909.8
ID_5988,309986238.86
ID_6802,2303543754.41
ID_1488,816570297.52
ID_6172,1780028.0
ID_6358,1051905560.39
ID_2625,371462911.19
ID_4684,95731659.86
ID_2770,176067625.25
ID_404,5739361.5
ID_2792,1960108922.53
ID_3649,469444878.72
ID_5538,1077127429.6
ID_2543,116645832.0
ID_2265,694665764.04
ID_3562,9963899252.15
ID_2373,36684170.28
ID_104,715484860.4
ID_2290,1010386997.93
ID_5434,3523791977.58
ID_3666,48032836.17
ID_5916,188503247.51
ID_2044,424317913.11
ID_6233,891814713.07
ID_3052,360333.4
ID_176,6743548364.57
ID_4307,207663603.25
ID_3274,475366564.17
ID_3295,632902810.68
ID_6915,1460134093.2
ID_104,715484860.4
ID_7110,200685871.6
ID_2251,134399542.68
ID_6980,39597749.84
ID_6,994024454.75
ID_12,8875858.5
ID_894,596496323.39
ID_4133,595871266.7
ID_3959,266825985.77
ID_6188,91237906.48
ID_990,8875858.5
ID_6118,920660253.44
ID_4957,1218648269.11
ID_3948,35468274.51
ID_2785,106850453.8
ID_3426,1638568.0
ID_2955,357848481.62
ID_3576,421508803.0
ID_2732,1321450098.75
ID_3588,4707198555.48
ID_3543,73345811.62
ID_2357,9802024.8
ID_3549,2036640240.17
ID_3239,876501537.35
ID_5133,8764048074.14
ID_1883,19535576.67
ID_4406,90403315.93
ID_6085,39699716.6
ID_8,716441238.2
ID_1909,692653418.36
ID_1644,19535576.67
ID_1570,163032.1
ID_19,7848871.85
ID_7119,1463258.36
ID_1724,128273833.46
ID_4316,37331966.37
ID_3101,20480963.59
ID_7077,6211338.06
ID_5469,415697.4
ID_5414,411730.7
ID_5978,739978944.76
ID_5955,9781555812.1
ID_2258,37583586.22
ID_3495,1928718004.7
ID_2237,215241869.61
ID_4963,59543943.81
ID_6218,466474610.52
ID_7038,2686862915.96
ID_6725,265472062.0
ID_6945,1291879217.08
ID_7086,642616146.09
ID_4339,543599536.23
ID_6740,785861511.18
ID_6790,37498660.6
ID_5342,37331966.37
ID_2243,153249789.97
ID_4040,522354562.5
ID_5006,608001924.56
ID_3138,507271819.35
ID_3645,410085.8
ID_2242,218029653.8
ID_6033,251023371.05
ID_796,2947823.0
ID_3502,7573863.09
ID_813,342231050.99
ID_223,344255369.1
ID_3280,9573950926.8
ID_14,6324013.44
ID_758,6311124.8
ID_2943,420359754.15
ID_6588,363392824.16
ID_1866,204848141.91
ID_6707,26634514.5
ID_5120,1008411064.06
ID_2738,219403555.97
ID_2048,439389422.94
ID_2829,31468391.36
ID_4298,9119294572.58
ID_7133,33219293.69
ID_1053,2156010.99
ID_6298,99606865.71
ID_1856,2168484536.18
ID_2570,5636123294.68
ID_6353,6133064.7
ID_1332,7481102.9
ID_1438,29146921.75
ID_5453,7965996.3
ID_3520,848040287.18
ID_3933,289689591.46
ID_6564,590769.86
ID_2856,608453820.64
ID_665,675273205.78
ID_1603,11596940.06
ID_6013,772954626.87
ID_3444,775840632.39
ID_6154,439854.4
ID_6685,1791325433.16
ID_320,720873303.04
ID_6576,769205262.19
ID_967,1524086.5
ID_5517,4123786018.28
ID_126,428969060.94
ID_6345,553226394.81
ID_6509,22048924.2
ID_951,4988294382.02
ID_1759,765936708.4
ID_2315,127031482.74
ID_4383,267181831.02
ID_2334,229540444.82
ID_1016,895869372.62
ID_6935,448537817.66
ID_601,1892676.98
ID_4079,867395857.01
ID_1152,746117179.58
ID_566,2947823.0
ID_3231,438974790.27
ID_5989,278446133.38
ID_6141,833655848.07
ID_5766,35255697.42
ID_652,255085828.68
ID_3432,5486613067.88
ID_4903,349329.0
ID_5102,340376102.47
ID_3277,1913929.34
ID_3598,421916886.98
ID_5369,617607161.97
ID_387,8381753989.71
ID_3994,83652876.75
ID_802,11769862.35
ID_4224,34912498.58
ID_6090,1578784613.3
ID_3018,209211921.22
ID_1213,27932904.18
ID_1027,5222999120.55
ID_3137,1724031924.31
ID_6120,1471816.0
ID_3405,247071821.19
ID_6322,406552.86
ID_752,1905765245.02
ID_4492,40799081.97
ID_673,6104089176.84
ID_6083,37331966.37
ID_7050,514916067.62
ID_3854,246196614.46
ID_3042,210438754.53
ID_5859,104297529.36
ID_4188,1848782730.08
ID_2804,1893272.54
ID_6337,990693181.89
ID_4146,258300208.82
ID_6020,363839.4
ID_5549,29177642.98
ID_2790,888626883.66
ID_3457,4287674156.39
ID_6738,948798334.84
ID_726,2132898118.74
ID_7092,549536.46
ID_2795,241051497.99
ID_4788,1922110191.8
ID_5501,973529037.83
ID_4387,410231747.94
ID_6774,9274112473.72
ID_2884,284018227.04
ID_3714,247206760.86
ID_6541,252249636.73
ID_5357,245045.9
ID_4782,32229331.34
ID_2298,872487874.76
ID_4461,254479968.23
ID_2156,535608857.79
ID_2794,410085.8
ID_2760,5135429506.0
ID_1386,366865469.42
ID_2230,7472108825.2
ID_5983,4032598136.32
ID_5632,341514.2
ID_2783,389756.2
ID_5827,203667297.5
ID_5624,2077399913.56
ID_5028,1797792271.58
ID_6146,93773718.16
ID_4425,245045.9
ID_4129,31671286.75
ID_4421,991774984.04
ID_2340,8049640663.57
ID_3554,1752629268.45
ID_3641,1058935308.45
ID_4087,259840384.93
ID_6614,1500161.5
ID_358,369878006.49
ID_6849,277324399.27
ID_3172,1012633543.16
ID_1292,175980860.41
ID_1729,409754.2
ID_1893,112047815.51
ID_3563,4923290395.36
ID_1941,1638568.0
ID_1822,1740259043.93
ID_766,352111575.1
ID_763,409259627.07
ID_785,3023527571.15
ID_4799,257197821.28
ID_189,59515763.1
ID_682,3105407.0
ID_5082,372194354.97
ID_4626,875863559.58
ID_1952,320308038.74
ID_6519,203297022.58
ID_6916,1735631858.0
ID_262,413811.0
ID_4244,423161136.21
ID_6063,4379761216.83
ID_5102,340376102.47
ID_5667,3763715960.94
ID_2159,347474612.67
ID_2656,12325229.91
ID_1841,1099460840.7
ID_6472,251849333.35
ID_6800,8664351.96
ID_2465,2055403554.78
ID_3565,20480963.59
ID_2721,6864729.5
ID_4771,2394333201.22
ID_5396,967874950.15
ID_5682,430198408.63
ID_5511,79366481.11
ID_3803,5700598639.27
ID_1011,432914335.1
ID_4919,116039011.76
ID_5123,1359419846.72
ID_6703,231642789.35
ID_2671,2153504077.65
ID_5470,421576948.08
ID_6751,748939753.99
ID_3422,1461302905.68
ID_2043,266160818.2
ID_2297,355513.6
ID_699,2355733638.16
ID_67,248805916.83
ID_534,38616391.15
ID_7060,591428556.5
ID_247,959677826.8
ID_5367,503284145.56
ID_4611,252298303.64
ID_3188,10148213184.23
ID_25,345209042.66
ID_4807,518586012.06
ID_915,682966084.81
ID_5473,438154739.47
ID_354,1221788780.75
ID_6353,6133064.7
ID_6622,2348242220.45
ID_5551,37331966.37
ID_4998,1121877216.37
ID_1435,31468391.36
ID_1388,236157747.82
ID_1174,3434634101.71
ID_4076,225754508.44
ID_6537,289439134.99
ID_3590,1715854197.31
ID_2913,1782326442.26
ID_890,396897.2
ID_2465,2055403554.78
ID_6554,600257396.41
ID_6186,10468774.0
ID_5562,3365478005.82
ID_865,54555445.18
ID_6032,3529076710.41
ID_1424,4116763.7
ID_6417,427561265.1
ID_358,369878006.49
ID_898,983875241.37
ID_7055,368839559.67
ID_1651,52548895.87
ID_6782,56811430.06
ID_5260,264045482.22
ID_225,396897.2
ID_5383,4851265210.88
ID_4429,416963598.73
ID_2300,358645.3
ID_6545,491479606.9
ID_5645,3431884820.99
ID_5908,374505.9
ID_4518,245045.9
ID_6611,5098183070.89
ID_7242,8683142540.42
ID_7122,9205207450.58
ID_6422,3776308331.61
ID_5568,245045.9
ID_3252,956853593.83
ID_1768,51775946.02
ID_5250,1556889603.9
ID_481,1971441393.78
ID_1307,600515489.29
ID_3970,591915256.57
ID_6534,3575430976.27
ID_2934,118053885.42
ID_6859,309938.9
ID_3038,846038055.89
ID_6498,1463258.36
ID_710,393905323.26
ID_4836,464005.5
ID_114,942213055.33
ID_2227,4224133.01
ID_3009,8534159484.36
ID_6105,171981.1
ID_879,24944750.18
ID_4127,253417525.88
ID_4435,408771525.37
ID_5816,16214009.94
ID_1412,2027952.16
ID_5505,94862008.18
ID_5254,4601032058.35
ID_6832,590769.86
ID_2447,368454247.56
ID_979,46460133.38
ID_5997,460347715.67
ID_6496,6499890146.61
ID_361,468337373.65
ID_2939,37583586.22
ID_1780,37583586.22
ID_5834,3820240053.36
ID_5071,3195749655.19
ID_3162,678287888.53
ID_4278,209401402.2
ID_1639,6627442120.92
ID_3169,90238562.3
ID_5210,439854.4
ID_2381,5198671014.85
ID_4076,225754508.44
ID_5540,3474190242.42
ID_4925,717139527.71
ID_2317,463414.7
ID_1647,223338721.08
ID_4797,245405954.0
ID_6912,577703958.5
ID_932,95021927.36
ID_6639,37624137.66
ID_3527,370307.0
ID_7012,229017551.0
ID_1256,1657256369.26
ID_4328,270729575.25
ID_243,2947823.0
ID_6328,471398187.15
ID_6253,2985114275.96
ID_3484,611330281.79
ID_3053,853620373.68
ID_6471,3013750309.04
ID_349,199444859.45
ID_629,35943146.71
ID_2952,247000062.28
ID_6890,588450830.23
ID_7217,659453341.17
ID_1814,987274490.71
ID_1782,31636110.41
ID_6072,156066080.16
ID_3405,247071821.19
ID_5501,973529037.83
ID_3808,575096605.5
ID_3720,11596940.06
ID_2755,872732302.38
ID_4342,561001256.24
ID_7147,37498660.6
ID_406,27932904.18
ID_3644,372496.7
ID_6129,354530.1
ID_3666,48032836.17
ID_4841,71317855.15
ID_2891,580657896.31
ID_3429,762342772.64
ID_5585,1705459841.23
ID_2301,5502856892.68
ID_6045,1034683855.76
ID_2422,1275636087.37
ID_3537,267224137.73
ID_2608,1893561223.6
ID_1323,148216318.78
ID_6601,15041209.86
ID_156,131145493.32
ID_7094,339549769.44
ID_3554,1752629268.45
ID_4315,31671286.75
ID_5507,482899227.7
ID_7021,7487816.0
ID_1922,247068493.77
