시도명,시군구명,종량제봉투종류,종량제봉투처리방식,종량제봉투용도,종량제봉투사용대상,1ℓ가격,1.5ℓ가격,2ℓ가격,2.5ℓ가격,3ℓ가격,5ℓ가격,10ℓ가격,20ℓ가격,30ℓ가격,50ℓ가격,60ℓ가격,75ℓ가격,100ℓ가격,120ℓ가격,125ℓ가격,관리부서명,관리부서전화번호,데이터기준일자,제공기관코드,제공기관명
인천광역시,서구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,620,0,1540,0,0,0,0,0,자원순환과,032-560-4552,2024-04-26,3560000,인천광역시 서구
인천광역시,서구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,310,620,0,1540,0,0,0,0,0,자원순환과,032-560-4552,2024-04-26,3560000,인천광역시 서구
인천광역시,서구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,1870,0,3710,0,0,0,0,자원순환과,032-560-4552,2024-04-26,3560000,인천광역시 서구
인천광역시,서구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,620,0,0,0,0,0,0,0,자원순환과,032-560-4552,2024-04-26,3560000,인천광역시 서구
경기도,안양시,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,150,300,550,0,1400,0,2100,0,0,0,자원순환과,031-8045-5448,2024-06-28,3830000,경기도 안양시
경기도,안양시,규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,150,300,550,0,1400,0,2100,0,0,0,자원순환과,031-8045-5448,2024-06-28,3830000,경기도 안양시
경기도,안양시,규격봉투,소각용,음식물쓰레기,가정용,0,50,0,80,0,150,300,550,0,0,0,0,0,0,0,자원순환과,031-8045-5448,2024-06-28,3830000,경기도 안양시
경기도,안양시,규격봉투,소각용,음식물쓰레기,사업장용,0,50,0,80,0,150,300,550,0,0,0,0,0,0,0,자원순환과,031-8045-5448,2024-06-28,3830000,경기도 안양시
경기도,안양시,규격봉투,소각용,음식물쓰레기,기타,0,50,0,80,0,150,300,550,0,0,0,0,0,0,0,자원순환과,031-8045-5448,2024-06-28,3830000,경기도 안양시
경기도,안양시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,300,550,0,0,0,0,0,0,0,자원순환과,031-8045-5448,2024-06-28,3830000,경기도 안양시
경기도,안양시,재사용규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,300,550,0,0,0,0,0,0,0,자원순환과,031-8045-5448,2024-06-28,3830000,경기도 안양시
인천광역시,미추홀구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,210,390,750,0,0,0,0,0,0,0,청소행정팀,032-880-4353,2024-05-22,3510500,인천광역시 미추홀구
서울특별시,중랑구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,740,1250,0,1880,0,0,0,청소행정과,02-2094-1947,2024-05-01,3060000,서울특별시 중랑구
서울특별시,중랑구,규격봉투,소각용,음식물쓰레기,가정용,100,0,190,0,300,500,0,0,0,0,0,0,0,0,0,청소행정과,02-2094-1947,2024-05-01,3060000,서울특별시 중랑구
서울특별시,중랑구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,청소행정과,02-2094-1947,2024-05-01,3060000,서울특별시 중랑구
서울특별시,중랑구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,2040,0,0,0,0,0,0,0,청소행정과,02-2094-1947,2024-05-01,3060000,서울특별시 중랑구
경기도,연천군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,290,560,0,1340,0,2050,0,0,0,환경보호과,031-839-2248,2024-05-16,4140000,경기도 연천군
경기도,연천군,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,70,130,290,560,0,0,0,0,0,0,0,환경보호과,031-839-2248,2024-05-16,4140000,경기도 연천군
경기도,연천군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,환경보호과,031-839-2248,2024-05-16,4140000,경기도 연천군
부산광역시,영도구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,220,430,850,1280,2070,0,3080,0,0,0,청소행정과,051-419-4434,2024-05-16,3280000,부산광역시 영도구
전북특별자치도,고창군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,210,400,0,990,0,1470,0,0,0,환경위생과,063-560-2919,2024-05-10,4781000,전북특별자치도 고창군
전북특별자치도,고창군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,210,400,0,0,0,0,0,0,0,환경위생과,063-560-2919,2024-05-10,4781000,전북특별자치도 고창군
전북특별자치도,고창군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,환경위생과,063-560-2919,2024-05-10,4781000,전북특별자치도 고창군
대구광역시,달서구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,100,150,290,560,850,1400,0,2080,0,0,0,청소과,053-667-2711,2024-05-09,3470000,대구광역시 달서구
경기도,파주시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,220,410,800,1190,1950,0,2910,0,0,0,자원순환과,031-940-4732,2024-05-07,4060000,경기도 파주시
경기도,파주시,규격봉투,기타,음식물쓰레기,가정용,60,0,100,0,140,220,410,800,0,0,0,0,0,0,0,자원순환과,031-940-4732,2024-05-07,4060000,경기도 파주시
경기도,파주시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,410,800,0,0,0,0,0,0,0,자원순환과,031-940-4732,2024-05-07,4060000,경기도 파주시
경기도,파주시,특수규격마대,기타,음식물쓰레기,가정용+기타,0,0,0,0,0,0,0,2070,0,5050,0,0,0,0,0,자원순환과,031-940-4732,2024-05-07,4060000,경기도 파주시
경기도,구리시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,90,140,260,510,0,1250,0,1860,0,0,0,자원순환과,031-550-2759,2024-05-07,3980000,경기도 구리시
인천광역시,연수구청,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,390,750,0,0,0,0,0,0,0,청소행정과,032-749-7855,2024-05-31,3520000,인천광역시 연수구
인천광역시,연수구청,특수규격마대,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,2010,0,3980,0,0,0,8250,청소행정과,032-749-7855,2024-05-31,3520000,인천광역시 연수구
전라남도,곡성군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,310,530,0,1270,0,1970,0,0,0,환경과,061-360-8521,2024-06-04,4860000,전라남도 곡성군
광주광역시,동구,규격봉투,매립용 + 소각용,생활쓰레기,가정용,0,0,0,0,0,200,380,740,1110,1830,0,2730,0,0,0,청소행정과,062-608-2526,2024-06-03,3590000,광주광역시 동구
경상남도,남해군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,100,200,400,0,1000,0,0,0,0,0,경상남도 남해군청 환경과,055-860-3263,2024-03-18,5430000,경상남도 남해군
강원도,원주시,규격봉투,기타,생활쓰레기,가정용,0,0,0,0,100,170,320,680,0,1690,0,2500,0,0,0,생활자원과,033-737-3082,2023-07-10,4191000,강원특별자치도 원주시
강원도,원주시,규격봉투,기타,음식물쓰레기,가정용,0,0,80,0,100,170,320,680,0,1690,0,0,0,0,0,생활자원과,033-737-3082,2023-07-10,4191000,강원특별자치도 원주시
강원도,원주시,재사용규격봉투,기타,생활쓰레기,가정용,0,0,0,0,0,170,320,680,0,0,0,0,0,0,0,생활자원과,033-737-3082,2023-07-10,4191000,강원특별자치도 원주시
강원도,원주시,특수규격마대,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,1200,0,2600,0,3800,0,0,0,생활자원과,033-737-3082,2023-07-10,4191000,강원특별자치도 원주시
충청남도,서산시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,120,230,460,690,1150,0,0,0,0,0,자원순환과,041-660-2033,2023-07-03,4530000,충청남도 서산시
충청남도,서산시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,70,0,230,460,0,0,0,0,0,0,0,자원순환과,041-660-2033,2023-07-03,4530000,충청남도 서산시
충청북도,영동군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,120,230,440,660,1100,0,1640,2180,0,0,환경과,043-740-3413,2023-12-11,4440000,충청북도 영동군
충청북도,영동군,특수규격마대,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,환경과,043-740-3413,2023-12-11,4440000,충청북도 영동군
충청북도,영동군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,환경과,043-740-3413,2023-12-11,4440000,충청북도 영동군
전북특별자치도,군산시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,200,300,500,0,1250,0,1850,0,0,0,자원순환과,063-454-3455,2024-05-28,4671000,전북특별자치도 군산시
전북특별자치도,군산시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,300,500,0,0,0,0,0,0,0,자원순환과,063-454-3455,2024-05-28,4671000,전북특별자치도 군산시
전북특별자치도,군산시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,자원순환과,063-454-3455,2024-05-28,4671000,전북특별자치도 군산시
부산광역시,동래구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,140,220,430,850,1280,2070,0,3080,0,0,0,자원순환과,051-550-4434,2024-05-24,3300000,부산광역시 동래구
부산광역시,동래구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,430,850,0,0,0,0,0,0,0,자원순환과,051-550-4434,2024-05-24,3300000,부산광역시 동래구
부산광역시,동래구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,1280,0,0,0,0,0,0,자원순환과,051-550-4432,2024-05-24,3300000,부산광역시 동래구
인천광역시,중구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,1940,0,0,3880,0,0,환경보호과,032-760-7410,2024-06-13,3490000,인천광역시 중구
인천광역시,중구,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,1940,0,0,3880,0,0,환경보호과,032-760-7410,2024-06-13,3490000,인천광역시 중구
인천광역시,중구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,0,3970,0,6500,0,0,환경보호과,032-760-7410,2024-06-13,3490000,인천광역시 중구
인천광역시,중구,특수규격마대,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,0,3070,0,0,0,0,환경보호과,032-760-7410,2024-06-13,3490000,인천광역시 중구
충청남도,태안군,규격봉투,기타,음식물쓰레기,가정용,0,0,50,0,90,130,300,550,780,0,0,0,0,0,0,충청남도 태안군 환경산림과,041-670-2795,2024-07-03,4620000,충청남도 태안군
서울특별시,은평구,규격봉투,소각용,생활쓰레기,가정용,0,0,80,0,0,190,380,760,0,1250,0,1880,2500,0,0,자원순환과,02-351-7563,2021-04-20,3110000,서울특별시 은평구
서울특별시,은평구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,0,0,0,0,0,0,0,자원순환과,02-351-7563,2021-04-20,3110000,서울특별시 은평구
서울특별시,은평구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,2040,0,0,0,0,0,0,0,자원순환과,02-351-7563,2021-04-20,3110000,서울특별시 은평구
서울특별시,은평구,규격봉투,소각용,음식물쓰레기,가정용,100,0,200,0,300,500,1000,0,0,0,0,0,0,0,0,자원순환과,02-351-7563,2021-04-20,3110000,서울특별시 은평구
인천광역시,계양구,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,160,310,0,0,0,0,0,3060,0,0,청결지도팀,032-450-5464,2020-09-01,B551295,인천광역시계양구시설관리공단
전북특별자치도,부안군,재사용규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,전북특별자치도 부안군청,063-580-4357,2024-01-22,4791000,전북특별자치도 부안군
전북특별자치도,부안군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,전북특별자치도 부안군청,063-580-4357,2024-01-22,4791000,전북특별자치도 부안군
전북특별자치도,부안군,특수규격마대,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,전북특별자치도 부안군청,063-580-4357,2024-01-22,4791000,전북특별자치도 부안군
전북특별자치도,부안군,특수규격마대,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,전북특별자치도 부안군청,063-580-4357,2024-01-22,4791000,전북특별자치도 부안군
전북특별자치도,완주군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,110,220,420,0,1100,0,1450,0,0,0,자원순환과,063-290-2618,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,정읍시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,170,310,0,770,0,0,0,0,0,자원순환과,063-539-8144,2024-01-24,4691000,전북특별자치도 정읍시
전북특별자치도,정읍시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,자원순환과,063-539-8144,2024-01-24,4691000,전북특별자치도 정읍시
전북특별자치도,정읍시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,자원순환과,063-539-8144,2024-01-24,4691000,전북특별자치도 정읍시
전북특별자치도,정읍시,규격봉투,매립용,음식물쓰레기,가정용,0,0,0,0,150,250,0,0,0,0,0,0,0,0,0,자원순환과,063-539-8144,2024-01-24,4691000,전북특별자치도 정읍시
경기도,안양시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,150,300,550,0,1400,0,2100,0,0,0,자원순환과,031-8045-5448,2024-06-28,3830000,경기도 안양시
경기도,안양시,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,150,300,550,0,1400,0,2100,0,0,0,자원순환과,031-8045-5448,2024-06-28,3830000,경기도 안양시
경기도,안양시,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,150,300,550,0,1400,0,2100,0,0,0,자원순환과,031-8045-5448,2024-06-28,3830000,경기도 안양시
경기도,안양시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,150,300,550,0,1400,0,2100,0,0,0,자원순환과,031-8045-5448,2024-06-28,3830000,경기도 안양시
충청북도,괴산군,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,0,140,280,0,660,0,0,1320,0,0,충청북도 괴산군청 환경과,043-830-3648,2023-07-11,4460000,충청북도 괴산군
충청북도,괴산군,규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,0,140,280,0,660,0,0,1320,0,0,충청북도 괴산군청 환경과,043-830-3648,2023-07-11,4460000,충청북도 괴산군
서울특별시,구로구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,250,490,0,0,0,0,0,0,0,청소행정과,02-860-2904,2023-10-16,3160000,서울특별시 구로구
서울특별시,구로구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,2040,0,0,0,0,0,0,0,청소행정과,02-860-2904,2023-10-16,3160000,서울특별시 구로구
충청북도,제천시,규격봉투,매립용,음식물쓰레기,가정용,40,0,0,0,70,100,200,0,0,0,0,0,0,0,0,자원순환과,043-641-6422,2023-10-17,4400000,충청북도 제천시
충청북도,제천시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,100,200,300,0,700,0,1050,0,0,0,자원순환과,043-641-6422,2023-10-17,4400000,충청북도 제천시
경상남도,함안군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,200,400,0,0,0,0,0,0,0,환경과,055-580-2414,2023-11-08,5400000,경상남도 함안군
부산광역시,사하구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,자원순환과,051-220-4435,2024-04-19,3340000,부산광역시 사하구
부산광역시,사하구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,1280,2070,0,0,0,0,0,자원순환과,051-220-4446,2024-04-19,3340000,부산광역시 사하구
부산광역시,사하구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,1280,0,0,0,0,0,0,자원순환과,051-220-4435,2024-04-19,3340000,부산광역시 사하구
전북특별자치도,익산시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,80,140,270,540,810,1350,0,2000,0,0,0,청소자원과,063-859-5477,2024-06-21,4681000,전북특별자치도 익산시
강원특별자치도,속초시,규격봉투,소각용,음식물쓰레기,가정용/사업용,60,0,0,0,90,110,230,440,0,0,0,0,0,0,0,친환경정책과,033-639-2337,2024-06-10,4231000,강원특별자치도 속초시
강원특별자치도,속초시,규격봉투,소각용,생활쓰레기,가정용/사업용,0,0,0,0,0,110,230,440,610,1050,0,1550,0,0,0,친환경정책과,033-639-2337,2024-06-10,4231000,강원특별자치도 속초시
전라남도,보성군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,140,260,0,640,0,950,0,0,0,기후환경과,061-850-5344,2024-08-22,4890000,전라남도 보성군
경상북도,경주시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,350,520,850,0,1340,0,0,0,경상북도 경주시청 자원순환과,054-779-6697,2024-08-22,5050000,경상북도 경주시
경상북도,경주시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,180,350,520,0,0,0,0,0,0,경상북도 경주시청 자원순환과,054-779-6697,2024-08-22,5050000,경상북도 경주시
경상북도,경주시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,경상북도 경주시청 자원순환과,054-779-6697,2024-08-22,5050000,경상북도 경주시
전라남도,완도군,재사용규격봉투,소각용,생활쓰레기,기타,0,0,0,0,50,80,160,290,0,720,0,1220,0,0,0,환경수질관리과,061-550-5787,2024-08-14,4990000,전라남도 완도군
전라남도,완도군,재사용규격봉투,소각용,음식물쓰레기,기타,0,0,0,0,0,110,220,0,0,0,0,0,0,0,0,환경수질관리과,061-550-5788,2024-08-14,4990000,전라남도 완도군
전북특별자치도,무주군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,70,110,220,440,0,1100,0,1970,0,0,0,환경과,063-320-2456,2024-08-21,4741000,전북특별자치도 무주군
전라남도,진도군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,70,140,260,390,650,0,0,0,0,0,환경수질과,061-540-3724,2024-08-19,5000000,전라남도 진도군
경상남도,사천시,규격봉투,매립용,음식물쓰레기,가정용,0,0,0,0,0,130,250,500,0,1200,0,0,0,0,0,환경사업소,055-831-5610,2024-08-15,5340000,경상남도 사천시
경상남도,사천시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,80,130,250,500,0,0,0,0,0,0,0,환경사업소,055-831-5610,2024-08-15,5340000,경상남도 사천시
경상남도,사천시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1440,0,0,0,0,0,환경사업소,055-831-5610,2024-08-15,5340000,경상남도 사천시
전라남도,함평군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,40,65,120,220,0,530,0,780,1020,0,0,환경관리과,061-320-1834,2024-08-15,4960000,전라남도 함평군
서울특별시,은평구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,0,1250,0,1880,2500,0,0,자원순환과,02-351-7563,2021-04-20,3110000,서울특별시 은평구
울산광역시,중구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,600,0,0,0,0,0,0,0,경영사업팀,052-290-7657,2020-07-07,B553013,울산광역시중구도시관리공단
충청북도,괴산군,재사용규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,140,280,0,0,0,0,0,0,0,충청북도 괴산군청 환경과,043-830-3648,2023-07-11,4460000,충청북도 괴산군
충청북도,괴산군,규격봉투,소각용,음식물쓰레기,기타,0,0,0,0,50,80,140,0,0,0,849,0,0,1680,0,충청북도 괴산군청 환경과,043-830-3648,2023-07-11,4460000,충청북도 괴산군
충청북도,괴산군,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,충청북도 괴산군청 환경과,043-830-3648,2023-07-11,4460000,충청북도 괴산군
울산광역시,중구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,600,0,1490,0,2220,0,0,0,환경미화과,052-290-3760,2023-09-17,3690000,울산광역시 중구
광주광역시,북구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,200,380,740,1110,1830,0,2730,0,0,0,청소행정과,062-410-6512,2023-09-14,3620000,광주광역시 북구
경상남도,의령군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,200,400,0,1000,0,1500,0,0,0,환경과,055-570-2653,2023-09-14,5390000,경상남도 의령군
경상남도,의령군,규격봉투,매립용,음식물쓰레기,가정용,0,0,0,0,60,100,200,400,0,0,0,0,0,0,0,환경과,055-570-2653,2023-09-14,5390000,경상남도 의령군
경상남도,의령군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,200,400,0,0,0,0,0,0,0,환경과,055-570-2623,2023-09-14,5390000,경상남도 의령군
강원특별자치도,동해시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,150,290,560,0,1350,0,0,2700,0,0,환경과,033-530-2151,2023-09-06,4211000,강원특별자치도 동해시
전북특별자치도,진안군,규격봉투+재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,100,200,0,500,0,0,0,0,0,환경과,063-430-2336,2024-01-22,4731000,전북특별자치도 진안군
전라남도,나주시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,80,130,250,360,570,0,900,0,0,0,도시미화과,061-339-8943,2024-01-30,4830000,전라남도 나주시
전북특별자치도,부안군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,110,200,350,700,1000,1600,0,0,0,0,0,전북특별자치도 부안군청,063-580-4357,2024-01-22,4791000,전북특별자치도 부안군
전북특별자치도,부안군,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,110,200,350,700,1000,1600,0,0,0,0,0,전북특별자치도 부안군청,063-580-4357,2024-01-22,4791000,전북특별자치도 부안군
전북특별자치도,부안군,규격봉투,매립용,생활쓰레기,기타,0,0,0,0,110,200,350,700,1000,1600,0,0,0,0,0,전북특별자치도 부안군청,063-580-4357,2024-01-22,4791000,전북특별자치도 부안군
전북특별자치도,부안군,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,전북특별자치도 부안군청,063-580-4357,2024-01-22,4791000,전북특별자치도 부안군
전북특별자치도,부안군,재사용규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,전북특별자치도 부안군청,063-580-4357,2024-01-22,4791000,전북특별자치도 부안군
부산광역시,수영구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,220,430,850,0,0,0,0,0,0,0,자원순환과,051-610-4437,2023-08-27,3380000,부산광역시 수영구
부산광역시,수영구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,430,850,1280,0,0,0,0,0,0,자원순환과,051-610-4437,2023-08-27,3380000,부산광역시 수영구
부산광역시,수영구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,2400,3600,0,0,0,0,0,0,자원순환과,051-610-4437,2023-08-27,3380000,부산광역시 수영구
부산광역시,수영구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,2270,0,3380,0,0,0,자원순환과,051-610-4437,2023-08-27,3380000,부산광역시 수영구
전라남도,강진군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,160,290,0,700,0,0,0,0,0,환경축산과,061-430-3967,2023-08-11,4920000,전라남도 강진군
전라남도,강진군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,160,290,0,0,0,0,0,0,0,환경축산과,061-430-3967,2023-08-11,4920000,전라남도 강진군
경기도,안산시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,90,130,250,500,0,1200,0,0,2400,0,0,자원순환과,031-481-3530,2023-08-23,3930000,경기도 안산시
경기도,안산시,규격봉투,매립용,음식물쓰레기,가정용,40,0,60,0,90,130,250,500,0,1200,0,0,2400,0,0,자원순환과,031-481-3530,2023-08-23,3930000,경기도 안산시
강원특별자치도,양양군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,170,340,500,830,0,1230,0,0,0,환경과,033-670-2184,2023-08-10,4351000,강원특별자치도 양양군
강원특별자치도,양양군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,환경과,033-670-2184,2023-08-10,4351000,강원특별자치도 양양군
강원특별자치도,양양군,규격봉투,기타,음식물쓰레기,가정용,0,0,40,0,60,90,170,340,0,0,0,0,0,0,0,환경과,033-670-2184,2023-08-10,4351000,강원특별자치도 양양군
강원특별자치도,양양군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,환경과,033-670-2184,2023-08-10,4351000,강원특별자치도 양양군
전북특별자치도,장수군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,환경과,063-350-2537,2024-08-13,4751000,전북특별자치도 장수군
전북특별자치도,장수군,재사용규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0,환경과,063-350-2537,2024-08-13,4751000,전북특별자치도 장수군
전북특별자치도,장수군,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0,환경과,063-350-2537,2024-08-13,4751000,전북특별자치도 장수군
전북특별자치도,장수군,재사용규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,환경과,063-350-2537,2024-08-13,4751000,전북특별자치도 장수군
전북특별자치도,장수군,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,환경과,063-350-2537,2024-08-13,4751000,전북특별자치도 장수군
전북특별자치도,장수군,재사용규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,환경과,063-350-2537,2024-08-13,4751000,전북특별자치도 장수군
전북특별자치도,장수군,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,환경과,063-350-2537,2024-08-13,4751000,전북특별자치도 장수군
전북특별자치도,장수군,재사용규격봉투,소각용,음식물쓰레기,사업장용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0,환경과,063-350-2537,2024-08-13,4751000,전북특별자치도 장수군
전북특별자치도,장수군,규격봉투,소각용,음식물쓰레기,사업장용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0,환경과,063-350-2537,2024-08-13,4751000,전북특별자치도 장수군
전북특별자치도,장수군,재사용규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,환경과,063-350-2537,2024-08-13,4751000,전북특별자치도 장수군
전북특별자치도,장수군,규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,환경과,063-350-2537,2024-08-13,4751000,전북특별자치도 장수군
